OID_,Value,Count,Feature_hoos2,bps_aoi,evt_aoi,MAP_UNIT_SYMBOL,BPS_MODEL,BPS_NAME,FRI_REPLAC,FRI_MIXED,FRI_SURFAC,FRI_ALLFIR,EVT_NAME,EVT_PHYS
1698,1698,10,10,2072,7457,223De06,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,South-Central Interior / Upper Coastal Plain Wet Flatwoods,Riparian
1699,1699,17,10,2084,7908,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Urban Herbaceous,Developed
1700,1700,9,10,2088,7297,223De06,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Developed-Medium Intensity,Developed-Medium Intensity
1701,1701,1,9,2088,9317,223De05,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub
1702,1702,1,9,2079,9317,223De05,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub
1703,1703,6,9,2079,7925,223De05,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Developed Deciduous Forest,Developed
1704,1704,30,10,2085,9726,223De06,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,South-Central Interior Small Stream and Riparian Herbaceous,Riparian
1705,1705,7,10,2079,7297,223De06,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Developed-Medium Intensity,Developed-Medium Intensity
1706,1706,4,9,2076,7305,223De05,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
1707,1707,19,10,2079,7929,223De06,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Developed Herbaceous,Developed
1708,1708,24,10,2072,9224,223De06,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,South-Central Interior Small Stream and Riparian Forest,Riparian
1709,1709,268,10,2084,9224,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,South-Central Interior Small Stream and Riparian Forest,Riparian
1710,1710,13,10,2067,9224,223De06,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,South-Central Interior Small Stream and Riparian Forest,Riparian
1711,1711,1,9,2079,7298,223De05,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Developed-High Intensity,Developed-High Intensity
1712,1712,4,9,2076,7321,223De05,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,South-Central Interior Mesophytic Forest,Hardwood
1713,1713,37,10,2084,9312,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Northeastern North American Temperate Forest Plantation,Conifer
1714,1714,36,10,2072,9312,223De06,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Northeastern North American Temperate Forest Plantation,Conifer
1715,1715,70,10,2085,9312,223De06,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Northeastern North American Temperate Forest Plantation,Conifer
1716,1716,16,10,2067,9312,223De06,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Northeastern North American Temperate Forest Plantation,Conifer
1717,1717,14,9,2084,7929,223De05,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Developed Herbaceous,Developed
1718,1718,2,10,2072,7926,223De06,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Developed Evergreen Forest,Developed
1719,1719,1,9,2088,7927,223De05,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Developed Mixed Forest,Developed
1720,1720,3,9,2088,7297,223De05,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Developed-Medium Intensity,Developed-Medium Intensity
1721,1721,12,10,2084,7296,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Developed-Low Intensity,Developed-Low Intensity
1722,1722,9,10,2072,9318,223De06,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Northern & Central Ruderal Wet Meadow & Marsh,Riparian
1723,1723,7,10,2084,7927,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Developed Mixed Forest,Developed
1724,1724,5,9,2070,7977,223De05,13100_47,North-Central Interior Dry-Mesic Oak Forest and Woodland,162,160,11,9,Eastern Cool Temperate Pasture and Hayland,Agricultural
1725,1725,1,9,2067,7291,223De05,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Central Interior Highlands Calcareous Glade and Barrens Herbaceous,Grassland
1726,1726,3,10,2072,7978,223De06,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Wheat,Agricultural
1727,1727,6,10,2074,7321,223De06,13260_47,South-Central Interior/Upper Coastal Plain Flatwoods,187,182,5,5,South-Central Interior Mesophytic Forest,Hardwood
1728,1728,14,10,2074,7305,223De06,13260_47,South-Central Interior/Upper Coastal Plain Flatwoods,187,182,5,5,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
1729,1729,7,10,2074,9315,223De06,13260_47,South-Central Interior/Upper Coastal Plain Flatwoods,187,182,5,5,Northern & Central Native Ruderal Forest,Conifer-Hardwood
1730,1730,53,10,2085,9314,223De06,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Northern & Central Native Ruderal Flooded & Swamp Forest,Riparian
1731,1731,2,10,2072,7298,223De06,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Developed-High Intensity,Developed-High Intensity
1732,1732,15,10,2084,9314,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Northern & Central Native Ruderal Flooded & Swamp Forest,Riparian
1733,1733,2,10,2085,7927,223De06,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Developed Mixed Forest,Developed
1734,1734,20,10,2084,7297,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Developed-Medium Intensity,Developed-Medium Intensity
1735,1735,1,9,2079,7975,223De05,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Close Grown Crop,Agricultural
1736,1736,4,10,2088,7907,223De06,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Urban Mixed Forest,Developed
1737,1737,1,9,2084,7975,223De05,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Close Grown Crop,Agricultural
1738,1738,6,10,2088,9312,223De06,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Northeastern North American Temperate Forest Plantation,Conifer
1739,1739,1,9,2085,9724,223De05,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,South-Central Interior Small Stream and Riparian Shrubland,Riparian
1740,1740,58,10,2078,7321,223De06,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,South-Central Interior Mesophytic Forest,Hardwood
1741,1741,4,9,2076,9315,223De05,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,Northern & Central Native Ruderal Forest,Conifer-Hardwood
1742,1742,1,9,2084,9314,223De05,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Northern & Central Native Ruderal Flooded & Swamp Forest,Riparian
1743,1743,4,10,2088,9318,223De06,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Northern & Central Ruderal Wet Meadow & Marsh,Riparian
1744,1744,2,10,2067,9318,223De06,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Northern & Central Ruderal Wet Meadow & Marsh,Riparian
1745,1745,8,10,2088,9726,223De06,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,South-Central Interior Small Stream and Riparian Herbaceous,Riparian
1746,1746,9,10,2079,9224,223De06,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,South-Central Interior Small Stream and Riparian Forest,Riparian
1747,1747,1,9,2085,7298,223De05,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Developed-High Intensity,Developed-High Intensity
1748,1748,15,10,2079,9317,223De06,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub
1749,1749,8,10,2084,9726,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,South-Central Interior Small Stream and Riparian Herbaceous,Riparian
1750,1750,25,10,2085,9318,223De06,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Northern & Central Ruderal Wet Meadow & Marsh,Riparian
1751,1751,17,10,2084,9318,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Northern & Central Ruderal Wet Meadow & Marsh,Riparian
1752,1752,67,10,2079,9223,223De06,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,South-Central Interior Large Floodplain Forest,Riparian
1753,1753,5,10,2084,9317,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub
1754,1754,1,9,2084,7928,223De05,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Developed Shrubland,Developed
1755,1755,3,10,2067,9314,223De06,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Northern & Central Native Ruderal Flooded & Swamp Forest,Riparian
1756,1756,37,10,2079,7401,223De06,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Central Interior Highlands Calcareous Glade and Barrens Woodland,Conifer-Hardwood
1757,1757,1,10,2088,7291,223De06,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Central Interior Highlands Calcareous Glade and Barrens Herbaceous,Grassland
1758,1758,24,10,2076,7321,223De06,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,South-Central Interior Mesophytic Forest,Hardwood
1759,1759,2,9,2088,7298,223De05,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Developed-High Intensity,Developed-High Intensity
1760,1760,4,10,2084,7906,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Urban Evergreen Forest,Developed
1761,1761,4,10,2091,7974,223De06,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,993,0,0,993,Eastern Cool Temperate Row Crop,Agricultural
1762,1762,2,10,2076,7976,223De06,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
1763,1763,2,10,2072,9314,223De06,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Northern & Central Native Ruderal Flooded & Swamp Forest,Riparian
1764,1764,2,9,2084,7401,223De05,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Central Interior Highlands Calcareous Glade and Barrens Woodland,Conifer-Hardwood
1765,1765,7,10,2079,7906,223De06,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Urban Evergreen Forest,Developed
1766,1766,1,9,2067,7401,223De05,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Central Interior Highlands Calcareous Glade and Barrens Woodland,Conifer-Hardwood
1767,1767,1,9,2079,7401,223De05,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Central Interior Highlands Calcareous Glade and Barrens Woodland,Conifer-Hardwood
1768,1768,1,9,2085,7401,223De05,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Central Interior Highlands Calcareous Glade and Barrens Woodland,Conifer-Hardwood
1769,1769,8,10,2079,7927,223De06,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Developed Mixed Forest,Developed
1770,1770,3,10,2085,7975,223De06,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Close Grown Crop,Agricultural
1771,1771,1,10,2085,7978,223De06,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Wheat,Agricultural
1772,1772,2,10,2084,7298,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Developed-High Intensity,Developed-High Intensity
1773,1773,1,10,2070,7974,223De06,13100_47,North-Central Interior Dry-Mesic Oak Forest and Woodland,162,160,11,9,Eastern Cool Temperate Row Crop,Agricultural
1774,1774,47,10,2078,7977,223De06,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,Eastern Cool Temperate Pasture and Hayland,Agricultural
1775,1775,1,10,2078,7975,223De06,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,Eastern Cool Temperate Close Grown Crop,Agricultural
1776,1776,2,10,2067,9726,223De06,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,South-Central Interior Small Stream and Riparian Herbaceous,Riparian
1777,1777,1,10,2070,9315,223De06,13100_47,North-Central Interior Dry-Mesic Oak Forest and Woodland,162,160,11,9,Northern & Central Native Ruderal Forest,Conifer-Hardwood
1778,1778,1,10,2067,7291,223De06,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Central Interior Highlands Calcareous Glade and Barrens Herbaceous,Grassland
1779,1779,3,10,2079,9726,223De06,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,South-Central Interior Small Stream and Riparian Herbaceous,Riparian
1780,1780,1,9,2078,7925,223De05,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,Eastern Cool Temperate Developed Deciduous Forest,Developed
1781,1781,2,10,2084,7975,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Close Grown Crop,Agricultural
1782,1782,7,9,2079,7907,223De05,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Urban Mixed Forest,Developed
1783,1783,3,10,2085,7907,223De06,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Urban Mixed Forest,Developed
1784,1784,4,10,2078,7299,223De06,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,Developed-Roads,Developed-Roads
1785,1785,2,10,2078,7974,223De06,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,Eastern Cool Temperate Row Crop,Agricultural
1786,1786,2,10,2078,7905,223De06,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,Eastern Cool Temperate Urban Deciduous Forest,Developed
1787,1787,31,10,2078,7305,223De06,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
1788,1788,2,10,2072,7928,223De06,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Developed Shrubland,Developed
1789,1789,8,10,2078,9817,223De06,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,Northern & Central Ruderal Meadow,Exotic Herbaceous
1790,1790,1,9,2079,7291,223De05,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Central Interior Highlands Calcareous Glade and Barrens Herbaceous,Grassland
1791,1791,10,10,2078,9315,223De06,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,Northern & Central Native Ruderal Forest,Conifer-Hardwood
1792,1792,15,10,2076,7305,223De06,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
1793,1793,5,10,2088,9314,223De06,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Northern & Central Native Ruderal Flooded & Swamp Forest,Riparian
1794,1794,1,10,2076,9725,223De06,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,South-Central Interior Large Floodplain Herbaceous,Riparian
1795,1795,1,10,2076,7299,223De06,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,Developed-Roads,Developed-Roads
1796,1796,1,10,2088,7929,223De06,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Developed Herbaceous,Developed
1797,1797,5,10,2084,7925,223De06,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Developed Deciduous Forest,Developed
1798,1798,11,9,2084,9312,223De05,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Northeastern North American Temperate Forest Plantation,Conifer
1799,1799,2,9,2072,9312,223De05,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Northeastern North American Temperate Forest Plantation,Conifer
1800,1800,1,9,2067,9312,223De05,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Northeastern North American Temperate Forest Plantation,Conifer
